Start	Stop	Strand	Evidence_code	GeneName,GeneID,Contig
222731665	222763255	-	best	TAF1A,9015,NT_167186.1
222791444	222841351	+	best	MIA3,375056,NT_167186.1
222841355	222885864	-	best	AIDA,64853,NT_167186.1
222847489	222855691	+	protein  	LOC100288071,100288071,NT_167186.1
222885906	222906109	+	best	C1orf58,148362,NT_167186.1
222910558	222924002	+	best	FAM177B,400823,NT_167186.1
223101783	223179335	+	best	DISP1,84976,NT_167186.1
223283584	223316624	-	best	TLR5,7100,NT_167186.1
223394161	223537544	-	best	SUSD4,55061,NT_167186.1
223566715	223568812	+	best	C1orf65,164127,NT_167186.1
223714972	223853436	-	best	CAPN8,388743,NT_167186.1
223900119	223963720	+	best	CAPN2,824,NT_167186.1
223967595	224033674	-	best	TP53BP2,7159,NT_167186.1
224044281	224045089	-	protein  	LOC644214,644214,NT_167186.1
224051228	224052637	-	best	ACTBP11,644220,NT_167186.1
224124531	224222721	-	mRNA identical N	LOC100288102,100288102,NT_167186.1
224133977	224137163	+	mRNA  	LOC730978,730978,NT_167186.1
224137784	224138178	+	mRNA  	LOC100133049,100133049,NT_167186.1
224138275	224140026	-	mRNA  	LOC441124,441124,NT_167186.1
224180449	224216684	+	mRNA identical N	LOC728531,728531,NT_167186.1
224196244	224197161	+	mRNA identical N	LOC100287497,100287497,NT_167186.1
224301791	224349749	+	best	FBXO28,23219,NT_167186.1
224362849	224363612	-	best	LOC724084,724084,NT_167186.1
224370928	224381143	+	best	DEGS1,8560,NT_167186.1
224415036	224517872	-	best	NVL,4931,NT_167186.1
224444706	224444843	-	external external N	MIR320B-2,100302221,NT_167186.1
224544595	224563691	+	best	CNIH4,29097,NT_167186.1
224572845	224621732	-	best	WDR26,80232,NT_167186.1
224762103	224763290	+	best	AKR1B1P1,401982,NT_167186.1
224804179	224928249	+	best	CNIH3,149111,NT_167186.1
224848854	224931843	-	protein  	LOC100288177,100288177,NT_167186.1
225117356	225586996	+	best	DNAH14,127602,NT_167186.1
225589204	225616519	-	best	LBR,3930,NT_167186.1
225674534	225840845	-	best	ENAH,55740,NT_167186.1
225965515	225978168	+	best	SRP9,6726,NT_167186.1
225990758	225991254	+	best	LEFTY3,286754,NT_167186.1
225997797	226033264	+	best	EPHX1,2052,NT_167186.1
226033240	226070048	-	best	TMEM63A,9725,NT_167186.1
226073982	226076836	-	best	LEFTY1,10637,NT_167186.1
226074038	226075329	+	mRNA identical N	LOC100288204,100288204,NT_167186.1
226107580	226111965	-	best	PYCR2,29920,NT_167186.1
226124303	226128920	-	best	LEFTY2,7044,NT_167186.1
226151881	226152134	+	protein  	LOC644482,644482,NT_167186.1
226170403	226187066	-	best	C1orf55,163859,NT_167186.1
226250421	226259703	+	best	H3F3A,3020,NT_167186.1
226314879	226315047	+	protein  	LOC100133328,100133328,NT_167186.1
226332380	226374423	-	best	ACBD3,64746,NT_167186.1
226376569	226376922	-	best	RPL34P7,100127995,NT_167186.1
226411383	226413513	+	best	MIXL1,83881,NT_167186.1
226418861	226497198	-	best	LIN9,286826,NT_167186.1
226497366	226513512	-	protein  	LOC100128832,100128832,NT_167186.1
226548392	226595801	-	best	PARP1,142,NT_167186.1
226626233	226627095	+	best	RPS3AP7,391168,NT_167186.1
226680889	226681257	-	protein  	LOC391169,391169,NT_167186.1
226736501	226793303	+	best	C1orf95,375057,NT_167186.1
226819391	226926876	-	best	ITPKB,3707,NT_167186.1
226969202	226969446	+	best	RPS27P5,100271116,NT_167186.1
227058273	227083804	+	best	PSEN2,5664,NT_167186.1
227127938	227175246	+	best	CABC1,56997,NT_167186.1
227177566	227505826	-	best	CDC42BPA,8476,NT_167186.1
227451027	227452891	-	best	LOC100126822,100126822,NT_167186.1
227466151	227467218	+	best	LOC100271842,100271842,NT_167186.1
227597874	227611483	-	protein  	LOC100130466,100130466,NT_167186.1
227618183	227618720	+	best	RPS18P3,100128258,NT_167186.1
227621767	227622307	+	best	LOC503543,503543,NT_167186.1
227680721	227682843	-	protein  	LOC391171,391171,NT_167186.1
227693883	227696002	+	best	LOC255208,255208,NT_167186.1
227729228	227729929	+	ab	LOC100288382,100288382,NT_167186.1
227751244	227844128	+	best	ZNF678,339500,NT_167186.1
227759941	227760148	-	best	MRP63P2,359729,NT_167186.1
227884733	227885408	-	best	ZNF847P,401983,NT_167186.1
227916240	227922078	+	best	LOC100130093,100130093,NT_167186.1
227918935	227923112	-	best	JMJD4,65094,NT_167186.1
227922697	227968932	+	best	SNAP47,116841,NT_167186.1
228003418	228034171	+	best	MPN2,339501,NT_167186.1
228109165	228135676	-	best	WNT9A,7483,NT_167186.1
228155043	228158163	+	mRNA  	LOC728728,728728,NT_167186.1
228156662	228159482	+	mRNA  	LOC100132885,100132885,NT_167186.1
228159910	228161829	+	protein  	LOC729033,729033,NT_167186.1
228162980	228163386	-	protein  	LOC100131767,100131767,NT_167186.1
228163703	228165815	-	protein identical N	LOC648262,648262,NT_167186.1
228194752	228248961	+	best	WNT3A,89780,NT_167186.1
228270361	228286913	+	best	ARF1,375,NT_167186.1
228288428	228291022	-	best	C1orf35,79169,NT_167186.1
228294380	228297013	-	best	MRPL55,128308,NT_167186.1
228302592	228303271	-	best	LOC391174,391174,NT_167186.1
228322483	228324494	-	best	RPS28P3,644862,NT_167186.1
228327982	228336652	+	best	GUK1,2987,NT_167186.1
228337553	228347527	+	best	GJC2,57165,NT_167186.1
228353429	228369958	+	best	C1orf69,200205,NT_167186.1
228395861	228566575	+	best	OBSCN,84033,NT_167186.1
228581377	228594517	-	best	TRIM11,81559,NT_167186.1
228595636	228604583	-	best	TRIM17,51127,NT_167186.1
228612546	228613026	-	best	HIST3H3,8290,NT_167186.1
228636869	228637322	-	best	RPL23AP15,391175,NT_167186.1
228645065	228645560	-	best	HIST3H2A,92815,NT_167186.1
228645808	228646259	+	best	HIST3H2BB,128312,NT_167186.1
228651917	228652295	-	best	HIST3H2BA,337872,NT_167186.1
228675094	228683467	+	best	RNF187,149603,NT_167186.1
228695568	228699658	-	mRNA identical N	LOC100129094,100129094,NT_167186.1
228746013	228746133	-	best	RN5S1,100169751,NT_167186.1
228748254	228748374	-	best	RN5S2,100169753,NT_167186.1
228750495	228750615	-	best	RN5S3,100169754,NT_167186.1
228752736	228752856	-	best	RN5S4,100169755,NT_167186.1
228754977	228755097	-	best	RN5S5,100169756,NT_167186.1
228757192	228757312	-	best	RN5S6,100169757,NT_167186.1
228759412	228759532	-	best	RN5S7,100169758,NT_167186.1
228761654	228761774	-	best	RN5S8,100169759,NT_167186.1
228763893	228764013	-	best	RN5S9,100169760,NT_167186.1
228766135	228766255	-	best	RN5S10,100169761,NT_167186.1
228768376	228768496	-	best	RN5S11,100169762,NT_167186.1
228770616	228770736	-	best	RN5S12,100169763,NT_167186.1
228772841	228772961	-	best	RN5S13,100169764,NT_167186.1
228775082	228775202	-	best	RN5S14,100169765,NT_167186.1
228777313	228777433	-	best	RN5S15,100169766,NT_167186.1
228779554	228779674	-	best	RN5S16,100169767,NT_167186.1
228780657	228788159	+	best	DUSP5P,574029,NT_167186.1
228781785	228781905	-	best	RN5S17,100169768,NT_167186.1
228823167	228823626	+	best	FTHL2,2497,NT_167186.1
228870869	228882411	+	best	RHOU,58480,NT_167186.1
229168511	229178339	+	protein  	LOC100288517,100288517,NT_167186.1
229406879	229440518	+	best	RAB4A,5867,NT_167186.1
229440129	229441251	+	best	SPHAR,10638,NT_167186.1
229456752	229478688	-	best	C1orf96,126731,NT_167186.1
229566992	229568732	+	mRNA identical N	LOC100288545,100288545,NT_167186.1
229566992	229569843	-	best	ACTA1,58,NT_167186.1
229576007	229576816	-	mRNA identical N	LOC731139,731139,NT_167186.1
229577044	229644088	-	best	NUP133,55746,NT_167186.1
229652329	229694442	-	best	ABCB10,23456,NT_167186.1
229700407	229706550	+	protein  	LOC100288582,100288582,NT_167186.1
229728858	229761794	-	best	TAF5L,27097,NT_167186.1
229761981	229795946	+	best	URB2,9816,NT_167186.1
229824744	229826597	-	protein  	LOC100131918,100131918,NT_167186.1
229829397	229841610	-	protein  	LOC645201,645201,NT_167186.1
230118954	230141982	+	mRNA identical N	LOC100129238,100129238,NT_167186.1
230202956	230417875	+	best	GALNT2,2590,NT_167186.1
230457392	230513367	-	best	PGBD5,79605,NT_167186.1
230747689	230748194	-	best	RPS24P4,729257,NT_167186.1
230778202	230829731	+	best	COG2,22796,NT_167186.1
230838269	230850336	-	best	AGT,183,NT_167186.1
230883130	230937749	+	best	CAPN9,10753,NT_167186.1
230972865	231005335	-	best	C1orf198,84886,NT_167186.1
231041989	231114607	-	best	TTC13,79573,NT_167186.1
231114823	231136479	+	best	ARV1,64801,NT_167186.1
231154704	231175995	-	best	FAM89A,375061,NT_167186.1
231155574	231155670	-	external external N	MIR1182,100302176,NT_167186.1
231157357	231158667	+	mRNA identical N	LOC644006,644006,NT_167186.1
231253577	231254071	-	protein  	LOC100288703,100288703,NT_167186.1
231298674	231357314	+	best	TRIM67,440730,NT_167186.1
231359509	231376924	-	best	C1orf131,128061,NT_167186.1
231376919	231413719	+	best	GNPAT,8443,NT_167186.1
231468482	231473578	-	best	EXOC8,149371,NT_167186.1
231473636	231474338	-	mRNA identical N	LOC100288727,100288727,NT_167186.1
231473682	231489989	+	best	C1orf124,83932,NT_167186.1
231501431	231560790	-	best	EGLN1,54583,NT_167186.1
231611508	231612274	-	mRNA  	LOC645339,645339,NT_167186.1
231664399	231702270	+	best	TSNAX,7257,NT_167186.1
231727038	231747836	-	mRNA identical N	LOC100287814,100287814,NT_167186.1
231762561	232177018	+	best	DISC1,27185,NT_167186.1
231950372	231954263	-	best	DISC2,27184,NT_167186.1
232533711	232651243	-	best	SIPA1L2,57568,NT_167186.1
232940638	232946092	+	best	KIAA1383,54627,NT_167186.1
233052925	233053770	+	protein  	LOC645395,645395,NT_167186.1
233086370	233114219	+	best	C1orf57,84284,NT_167186.1
233119882	233431459	-	best	PCNXL2,80003,NT_167186.1
233145533	233190435	+	mRNA identical N	LOC100288792,100288792,NT_167186.1
233424555	233425237	-	best	RPS7P3,440732,NT_167186.1
233463514	233520894	+	best	KIAA1804,84451,NT_167186.1
233749750	233808258	+	best	KCNK1,3775,NT_167186.1
233971823	233980827	-	mRNA identical N	LOC100288820,100288820,NT_167186.1
234040679	234460262	+	best	SLC35F3,148641,NT_167186.1
234420697	234421402	+	best	RPL9P10,100270855,NT_167186.1
234492419	234492916	-	best	RPS15P2,100271066,NT_167186.1
234509429	234519791	+	best	C1orf31,388753,NT_167186.1
234527059	234614849	-	best	TARBP1,6894,NT_167186.1
234740015	234745271	-	best	IRF2BP2,359948,NT_167186.1
234895051	234895599	-	protein  	PP2672,100130249,NT_167186.1
235272656	235292256	-	best	TOMM20,9804,NT_167186.1
235291118	235291252	-	best	SNORA14B,677802,NT_167186.1
235294949	235324571	-	best	RBM34,23029,NT_167186.1
235330210	235491532	-	best	ARID4B,51742,NT_167186.1
235459182	235459652	+	best	RPL23AP23,100271292,NT_167186.1
235491753	235507847	+	best	GGPS1,9453,NT_167186.1
235530728	235612280	+	best	TBCE,6905,NT_167186.1
235596300	235596539	+	best	RPS21P1,100271090,NT_167186.1
235613244	235667781	-	best	B3GALNT2,148789,NT_167186.1
235701345	235703136	-	protein  	LOC100288858,100288858,NT_167186.1
235710985	235814054	-	best	GNG4,2786,NT_167186.1
235777982	235779699	+	protein  	LOC100131725,100131725,NT_167186.1
235824343	236030220	-	best	LYST,1130,NT_167186.1
235901195	235902909	+	best	LOC100190799,100190799,NT_167186.1
236016300	236016360	-	external external N	MIR1537,100302182,NT_167186.1
236139130	236228481	-	best	NID1,4811,NT_167186.1
236208861	236266259	+	mRNA identical N	LOC100288925,100288925,NT_167186.1
236273361	236275672	+	protein  	LOC343508,343508,NT_167186.1
236305832	236372209	+	best	GPR137B,7107,NT_167186.1
236380460	236445285	-	best	ERO1LB,56605,NT_167186.1
236448774	236450303	-	best	LOC100130485,100130485,NT_167186.1
236557680	236648008	+	best	EDARADD,128178,NT_167186.1
236646405	236648203	+	best	ENO1P,2025,NT_167186.1
236681565	236712996	+	best	LGALS8,3964,NT_167186.1
236686369	236687838	-	mRNA identical N	LOC100287902,100287902,NT_167186.1
236713971	236767814	-	best	HEATR1,55127,NT_167186.1
236849770	236927558	+	best	ACTN2,88,NT_167186.1
236958581	237067281	+	best	MTR,4548,NT_167186.1
236982852	236983890	+	best	RPSAP21,729079,NT_167186.1
237144609	237145043	+	best	RPL35P1,440737,NT_167186.1
237167347	237167743	-	best	MT1P2,645745,NT_167186.1
237205702	237997288	+	best	RYR2,6262,NT_167186.1
238025475	238091621	+	best	LOC100130331,100130331,NT_167186.1
238045710	238053935	-	best	ZP4,57829,NT_167186.1
238105862	238105933	+	best	TRNAP23P,100189463,NT_167186.1
238106118	238106953	-	protein  	LOC100288950,100288950,NT_167186.1
238106956	238107030	-	best	TRNAL45P,100189520,NT_167186.1
238111331	238112444	-	protein  	LOC100288989,100288989,NT_167186.1
238113056	238114836	-	protein  	LOC100289023,100289023,NT_167186.1
238643684	238649317	-	best	LOC339535,339535,NT_167186.1
238654583	238656007	+	best	KRT18P32,391179,NT_167186.1
238940440	239056037	-	protein  	LOC100130099,100130099,NT_167186.1
239215871	239216258	-	best	RPL39P10,100129952,NT_167186.1
239792373	240072720	+	best	CHRM3,1131,NT_167186.1
240134180	240161672	+	protein  	LOC128136,128136,NT_167186.1
240175911	240176577	+	best	RPS7P5,645884,NT_167186.1
240255185	240638489	+	best	FMN2,56776,NT_167186.1
240305810	240308690	-	best	PSMD2P1,266783,NT_167186.1
240333443	240334830	+	best	ADH5P3,100131810,NT_167186.1
240652873	240775462	-	best	GREM2,64388,NT_167186.1
240799839	240800373	-	best	RPS11P2,645916,NT_167186.1
240817414	240817927	+	protein  	LOC100128958,100128958,NT_167186.1
240932718	240934911	-	mRNA  	LOC645939,645939,NT_167186.1
240938817	241520478	-	best	RGS7,6000,NT_167186.1
241082953	241083912	+	protein  	LOC100287266,100287266,NT_167186.1
241161709	241162167	-	best	RPLP1P2,729138,NT_167186.1
241468903	241469189	-	best	RPL36P6,100271008,NT_167186.1
241660903	241683054	-	best	FH,2271,NT_167186.1
241695680	241758944	+	best	KMO,8564,NT_167186.1
241756452	241803701	-	best	OPN3,23596,NT_167186.1
241792166	241799232	-	best	CHML,1122,NT_167186.1
241846882	241964957	+	best	WDR64,128025,NT_167186.1
241995211	241996129	+	best	RPL6P3,391181,NT_167186.1
242011535	242053048	+	best	EXO1,9156,NT_167186.1
242079366	242079889	+	best	RPL23AP20,645962,NT_167186.1
242121069	242122364	+	protein identical N	BECN1L1,441925,NT_167186.1
242156508	242157185	+	best	CFLP4,645980,NT_167186.1
242158792	242162385	-	best	MAP1LC3C,440738,NT_167186.1
242220387	242223577	+	best	LOC200149,200149,NT_167186.1
242252272	242687998	-	best	PLD5,200150,NT_167186.1
242528462	242529150	+	best	RPL10AP5,645998,NT_167186.1
242767884	242936446	+	protein  	LOC391183,391183,NT_167186.1
243045221	243049882	-	protein  	LOC100129949,100129949,NT_167186.1
243138218	243138690	-	mRNA  	LOC100289254,100289254,NT_167186.1
243202679	243215538	-	protein  	LOC400723,400723,NT_167186.1
243215558	243215959	+	mRNA  	LOC100287300,100287300,NT_167186.1
243217236	243217820	-	ab	LOC729660,729660,NT_167186.1
243218160	243220543	-	mRNA identical N	LOC731275,731275,NT_167186.1
243287730	243418708	-	best	CEP170,9859,NT_167186.1
243319595	243343100	+	mRNA identical N	LOC100287359,100287359,NT_167186.1
243419320	243663393	+	best	SDCCAG8,10806,NT_167186.1
243651535	244006553	-	best	AKT3,10000,NT_167186.1
244197661	244211423	+	mRNA identical N	LOC100289357,100289357,NT_167186.1
244214561	244220778	+	best	ZNF238,10472,NT_167186.1
244227632	244228404	+	mRNA  	LOC440742,440742,NT_167186.1
244515937	244552393	+	best	C1orf100,200159,NT_167186.1
244558277	244570468	-	best	TGIF2P1,126826,NT_167186.1
244571796	244615413	-	best	ADSS,159,NT_167186.1
244624673	244803662	+	best	C1orf101,257044,NT_167186.1
244761692	244761989	-	best	CYCSP5,360158,NT_167186.1
244816352	244872335	+	best	PPPDE1,51029,NT_167186.1
244857732	244858022	-	best	RPL37P8,100271014,NT_167186.1
244998639	245008359	+	best	FAM36A,116228,NT_167186.1
245003940	245010243	-	best	C1orf199,284702,NT_167186.1
245013602	245027827	-	best	HNRNPU,3192,NT_167186.1
245025965	245027510	+	mRNA identical N	LOC100129656,100129656,NT_167186.1
245133171	245288530	+	best	EFCAB2,84288,NT_167186.1
245286765	245287761	-	mRNA  	LOC100128825,100128825,NT_167186.1
245318287	245866428	+	best	KIF26B,55083,NT_167186.1
245912644	246518396	-	best	SMYD3,64754,NT_167186.1
246672137	246681066	-	protein  	LOC100132379,100132379,NT_167186.1
246703863	246729565	-	best	TFB2M,64216,NT_167186.1
246729639	246831884	+	best	C1orf71,163882,NT_167186.1
246887378	246931439	+	best	SCCPDH,51097,NT_167186.1
246918813	246919134	-	best	RPL35AP6,100271312,NT_167186.1
246935180	246942272	-	mRNA identical N	LOC100130097,100130097,NT_167186.1
246943593	246984074	-	protein identical N	LOC100131773,100131773,NT_167186.1
246952919	246954788	+	best	LOC149134,149134,NT_167186.1
247002400	247081679	-	best	AHCTF1,25909,NT_167186.1
247148625	247171355	-	best	ZNF695,57116,NT_167186.1
247200087	247242069	-	best	ZNF670,93474,NT_167186.1
247263264	247267674	-	best	ZNF669,79862,NT_167186.1
247273462	247275719	-	best	C1orf229,388759,NT_167186.1
247319203	247335318	-	best	ZNF124,7678,NT_167186.1
247347115	247349984	-	protein  	LOC100131465,100131465,NT_167186.1
247353153	247373952	-	mRNA identical N	LOC729806,729806,NT_167186.1
247393242	247395183	+	protein  	LOC343165,343165,NT_167186.1
247400526	247401152	-	best	LOC441931,441931,NT_167186.1
247419374	247420447	+	best	VN1R5,317705,NT_167186.1
247463622	247495045	-	best	ZNF496,84838,NT_167186.1
247493000	247497878	+	mRNA  	LOC729810,729810,NT_167186.1
247579458	247612410	+	best	NLRP3,114548,NT_167186.1
247614331	247615284	-	best	OR2B11,127623,NT_167186.1
247654430	247655392	+	best	OR2W5,441932,NT_167186.1
247681165	247683938	+	mRNA  	LOC644852,644852,NT_167186.1
247687981	247694106	-	best	LOC148824,148824,NT_167186.1
247693434	247697141	-	best	OR2C3,81472,NT_167186.1
247712451	247739859	+	best	C1orf150,148823,NT_167186.1
247751662	247752615	+	best	OR2G2,81470,NT_167186.1
247768888	247769817	+	best	OR2G3,81469,NT_167186.1
247782983	247783861	+	best	OR14L1P,127617,NT_167186.1
247830083	247831218	+	best	OR3D1P,504175,NT_167186.1
247835420	247836343	-	best	OR13G1,441933,NT_167186.1
247875131	247876057	-	best	OR6F1,343169,NT_167186.1
247886201	247887545	-	best	OR14A2,388761,NT_167186.1
247901917	247902861	+	best	OR14K1,343170,NT_167186.1
247920764	247921708	-	best	OR1C1,26188,NT_167186.1
247938112	247939235	+	best	OR9H1P,81439,NT_167186.1
247978102	247979031	-	best	OR14A16,284532,NT_167186.1
247990766	247992040	+	best	HSD17B7P1,148818,NT_167186.1
247996619	247997547	-	best	OR6R1P,81440,NT_167186.1
248004230	248005198	-	best	OR11L1,391189,NT_167186.1
248020501	248043440	+	best	TRIM58,25893,NT_167186.1
248058889	248059833	+	best	OR2W3,343171,NT_167186.1
248084320	248085258	+	best	OR2T8,343172,NT_167186.1
248097179	248098121	+	best	OR2AJ1,127608,NT_167186.1
248099116	248100430	-	best	LOC100128834,100128834,NT_167186.1
248099312	248100816	-	protein  	LOC100289622,100289622,NT_167186.1
248100493	248264224	+	best	OR2L13,284521,NT_167186.1
248102273	248103217	+	best	OR2X1P,403245,NT_167186.1
248112160	248113098	+	best	OR2L8,391190,NT_167186.1
248128634	248129641	+	best	OR2AK2,391191,NT_167186.1
248137944	248139077	+	best	OR2L9P,81462,NT_167186.1
248153569	248154493	+	best	OR2L1P,26247,NT_167186.1
248166333	248167468	+	best	OR2L6P,81465,NT_167186.1
248185150	248186285	+	best	OR2L5,81466,NT_167186.1
248201474	248202607	+	best	OR2L2,26246,NT_167186.1
248223984	248224922	+	best	OR2L3,391192,NT_167186.1
248246938	248247898	-	best	OR2T32P,403241,NT_167186.1
248285438	248286082	+	best	OR2M1P,388762,NT_167186.1
248308450	248309388	+	best	OR2M5,127059,NT_167186.1
248328901	248336001	+	best	LOC100216488,100216488,NT_167186.1
248343288	248344331	+	best	OR2M2,391194,NT_167186.1
248366370	248367308	+	best	OR2M3,127062,NT_167186.1
